src_form,tgt_form,tgt_lang,meaning,sem_field,sem_cat,ID,Target_Form_ID,Target_Form_Row_ID,Target_WOLD_ID,Target_Language_ID_CLDF,Target_Glottocode,Source_Language,Source_Glottocode,Parameter_ID,Concepticon_ID,Concepticon_Gloss,Target_Borrowed,Target_Borrowed_Score,Borrowing_Comment,Borrowing_Source,label_loan,neg_type,pair_source,src_form_norm,tgt_form_norm,row_uid
джюрякъ,tʃjyrjekh,Kali'na,the milk,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,джюрякъ,tʃjyrjekh,cognate_external_0006749
mínsə́rá,ыраах,Selice Romani,the mood,Emotions and values,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mínsə́rá,ыраах,noncognate_external_0002001
baisigri,baisígi,Saramaccan,the bicycle,Modern world,Noun,5044.0,Saramaccan-23-13-1,47725.0,36.0,36.0,sara1340,Sranan,sran1240,23-13,747.0,BICYCLE,1. clearly borrowed,1.0,,,1,positive,wold_positive,baisigri,baisígi,pos_0004846
yùfú,yūfuku,Japanese,rich,Possession,Adjective,2622.0,Japanese-11-51-2,20907.0,21.0,21.0,nucl1643,Chinese,mand1415,11-51,712.0,RICH,3. perhaps borrowed,0.5,,,1,positive,wold_positive,yùfú,yūfuku,pos_0002540
botão,botan,Japanese,the button,Clothing and grooming,Noun,1946.0,Japanese-6-62-1,20446.0,21.0,21.0,nucl1643,Portuguese,port1283,6-62,757.0,BUTTON,1. clearly borrowed,1.0,,,1,positive,wold_positive,botão,botan,pos_0001904
tepung,tpuŋ,Ceq Wong,the flour,Food and drink,Noun,9049.0,CeqWong-5-55-1,4756.0,26.0,26.0,chew1245,Malay,stan1306,5-55,1594.0,FLOUR,1. clearly borrowed,1.0,,,1,positive,wold_positive,tepung,tpuŋ,pos_0008643
cyrek,mǖkǖ,Seychelles Creole,the pen,Speech and language,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,cyrek,mǖkǖ,noncognate_external_0006501
nəmpv,йөрәк,Saramaccan,happy,Emotions and values,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,nəmpv,йөрәк,noncognate_external_0001865
xunna,aqənnin,Tarifiyt Berber,the nasal mucus,The body,Noun,13493.0,TarifiytBerber-4-232-1,1609.0,6.0,6.0,tari1263,Classical Arabic,,4-232,208.0,NASAL MUCUS (SNOT),1. clearly borrowed,1.0,,,1,positive,wold_positive,xunna,aqənnin,pos_0012927
buhaj,buhai,Romanian,the bull,Animals,Noun,11432.0,Romanian-3-21-2,42933.0,8.0,8.0,roma1327,Ukrainian,ukra1253,3-21,1008.0,BULL,1. clearly borrowed,1.0,,,1,positive,wold_positive,buhaj,buhai,pos_0010891
акша,häd ́žvä,Bezhta,more,Quantity,Function word,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,акша,häd ́žvä,noncognate_external_0008567
ʂʉrɐq,mùnkí,Japanese,the farmer,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ʂʉrɐq,mùnkí,noncognate_external_0005682
aʃo,akšəmə̑ms,Oroqen,the pocket,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,aʃo,akšəmə̑ms,cognate_external_0004357
"elephas, -ntos",helfant,Old High German,the elephant,Animals,Noun,15143.0,OldHighGerman-3-77-1,35803.0,11.0,11.0,oldh1241,Greek,mode1248,3-77,1290.0,ELEPHANT,1. clearly borrowed,1.0,,,1,positive,wold_positive,"elephas, -ntos",helfant,pos_0014482
aɣula,hjerte,Romanian,the branch,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,aɣula,hjerte,noncognate_external_0003541
áládèe,áládə̀,Kanuri,the pig,Animals,Noun,17696.0,Kanuri-3-35-1,23374.0,5.0,5.0,cent2050,Hausa,haus1257,3-35,1337.0,PIG,1. clearly borrowed,1.0,,,1,positive,wold_positive,áládèe,áládə̀,pos_0016822
qəlləb,qəǧǧəƀ,Tarifiyt Berber,to try,Cognition,Verb,6067.0,TarifiytBerber-17-48-2,2661.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,17-48,1812.0,TRY,1. clearly borrowed,1.0,,,1,positive,wold_positive,qəlləb,qəǧǧəƀ,pos_0005761
múrúi,akšə,Tarifiyt Berber,the good luck,Emotions and values,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,múrúi,akšə,noncognate_external_0005199
frère,lobo,Q'eqchi',the parrot,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,frère,lobo,noncognate_external_0010088
túkschu,aɣula,Bezhta,the netbag,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,túkschu,aɣula,noncognate_external_0009614
mak,mak,Takia,the boundary,Social and political relations,Noun,1373.0,Takia-19-17-1,54588.0,29.0,29.0,taki1248,Tok Pisin,tokp1240,19-17,1010.0,BOUNDARY,1. clearly borrowed,1.0,,,1,positive,wold_positive,mak,mak,pos_0001348
jeraq,ерак,Takia,the king,Social and political relations,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jeraq,ерак,cognate_external_0008857
corvus marinus,cormoran,Romanian,the cormorant,Animals,Noun,15416.0,Romanian-3-597-2,42982.0,8.0,8.0,roma1327,Late Latin,,3-597,840.0,CORMORANT,1. clearly borrowed,1.0,,,1,positive,wold_positive,corvus marinus,cormoran,pos_0014755
akšana,ašu,Selice Romani,the toe,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšana,ašu,cognate_external_0009063
kwasi,kuwasi,Kali'na,the pompom,Clothing and grooming,Noun,2927.0,Kalina-6-99906-1,22316.0,38.0,38.0,gali1262,Sranan,sran1240,6-99906,,,1. clearly borrowed,1.0,,,1,positive,wold_positive,kwasi,kuwasi,pos_0002842
akʃa,aši·ksna,English,the tent,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akʃa,aši·ksna,cognate_external_0009311
ašulgaftums,àbór,Bezhta,the town,Social and political relations,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ašulgaftums,àbór,noncognate_external_0010010
jürak,măin,Wichí,the letter,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jürak,măin,noncognate_external_0010179
chumba,chumba,Iraqw,the room,The house,Noun,1669.0,Iraqw-7-21-1,18917.0,2.0,2.0,iraq1241,Swahili,swah1253,7-21,1450.0,ROOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,chumba,chumba,pos_0001636
aŋga,ȡ͚͡ʑ̞̆̆ɪ̆ɹ̠̆̆ɰæ̽q̟ˁh,Lower Sorbian,the horn or trumpet,Speech and language,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,aŋga,ȡ͚͡ʑ̞̆̆ɪ̆ɹ̠̆̆ɰæ̽q̟ˁh,noncognate_external_0000311
sábado,nsabdo,Otomi,Saturday,Time,Noun,16799.0,Otomi-14-68-1,39856.0,35.0,35.0,mezq1235,Spanish,stan1288,14-68,1700.0,SATURDAY,1. clearly borrowed,1.0,,,1,positive,wold_positive,sábado,nsabdo,pos_0016000
ákúp,dischóllo,Japanese,the mortar(2),The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ákúp,dischóllo,noncognate_external_0001262
mínsə́rá,akšana,Archi,the young woman,Kinship,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mínsə́rá,akšana,noncognate_external_0002839
ʐʏrjek,ȡ͚͡ʑ̞̆̆ɪ̆ɹ̠̆̆ɰæ̽q̟ˁh,Hawaiian,the bear,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ʐʏrjek,ȡ͚͡ʑ̞̆̆ɪ̆ɹ̠̆̆ɰæ̽q̟ˁh,cognate_external_0007340
s'aħħa,s'əħħ,Tarifiyt Berber,healthy,The body,Adjective,13511.0,TarifiytBerber-4-83-1,1731.0,6.0,6.0,tari1263,Classical Arabic,,4-83,1364.0,HEALTHY,1. clearly borrowed,1.0,,,1,positive,wold_positive,s'aħħa,s'əħħ,pos_0012942
evező,"ėvėdzó, ėvėzó",Selice Romani,the paddle,Motion,Noun,710.0,SeliceRomani-10-851-1,48730.0,9.0,9.0,west2376,Hungarian,hung1274,10-851,234.0,PADDLE,1. clearly borrowed,1.0,,,1,positive,wold_positive,evező,"ėvėdzó, ėvėzó",pos_0000697
aʂ̺o,mùnkí,Hup,to change,Spatial relations,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,aʂ̺o,mùnkí,noncognate_external_0005463
sonne,туhу,Q'eqchi',young,Time,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sonne,туhу,noncognate_external_0001197
pas,pas,Takia,the letter,Modern world,Noun,1546.0,Takia-23-42-1,54726.0,29.0,29.0,taki1248,Tok Pisin,tokp1240,23-42,1612.0,LETTER,1. clearly borrowed,1.0,,,1,positive,wold_positive,pas,pas,pos_0001516
yín,gin,Japanese,the silver,Basic actions and technology,Noun,2015.0,Japanese-9-65-1,20713.0,21.0,21.0,nucl1643,Chinese,mand1415,9-65,759.0,SILVER,1. clearly borrowed,1.0,,,1,positive,wold_positive,yín,gin,pos_0001969
mə̄i,osch-kol,Q'eqchi',the parrot,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mə̄i,osch-kol,noncognate_external_0000734
dos,los ~ dos,Yaqui,two,Quantity,Function word,7117.0,Yaqui-13-02-2,63737.0,32.0,32.0,yaqu1251,Spanish,stan1288,13-02,1498.0,TWO,1. clearly borrowed,1.0,,,1,positive,wold_positive,dos,los ~ dos,pos_0006803
ɯrɑqh,узакъ,Lower Sorbian,the hell,Religion and belief,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɯrɑqh,узакъ,cognate_external_0003625
алыҫ,ɨraχ,English,the heron,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,алыҫ,ɨraχ,cognate_external_0008511
tsïrxtsïrx,churchur,Mapudungun,the plover,Animals,Noun,3546.0,Mapudungun-3-99935-1,34483.0,41.0,41.0,mapu1245,Gününa Yajüch,puel1244,3-99935,,,2. probably borrowed,0.75,,,1,positive,wold_positive,tsïrxtsïrx,churchur,pos_0003458
rtila,arrŧiřa,Tarifiyt Berber,the spider,Animals,Noun,5954.0,TarifiytBerber-3-818-3,1532.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,3-818,843.0,SPIDER,1. clearly borrowed,1.0,,,1,positive,wold_positive,rtila,arrŧiřa,pos_0005668
lypsää,lapp'se,Kildin Saami,to milk,Food and drink,Verb,4107.0,KildinSaami-5-87-1,26553.0,14.0,14.0,kild1236,Karelian,kare1335,5-87,93.0,DRAW MILK,1. clearly borrowed,1.0,,,1,positive,wold_positive,lypsää,lapp'se,pos_0004015
herz,jɘrjæk,Thai,the heart,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,herz,jɘrjæk,cognate_external_0007433
gărlo,gârlă,Romanian,the river or stream,The physical world,Noun,11326.0,Romanian-1-36-4,42695.0,8.0,8.0,roma1327,Bulgarian,bulg1262,1-36,3311.0,FLOWING BODY OF WATER,1. clearly borrowed,1.0,,,1,positive,wold_positive,gărlo,gârlă,pos_0010789
xabü,ˈtu.u̯ɜd̥wu,Old High German,to bless,Religion and belief,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,xabü,ˈtu.u̯ɜd̥wu,noncognate_external_0003908
sʉrəχ,sole,Indonesian,the baby,Kinship,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sʉrəχ,sole,noncognate_external_0007394
ошéмямъ,ascha,Thai,the knee,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ошéмямъ,ascha,cognate_external_0009562
mínsə́rá,куй,Romanian,the hat or cap,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mínsə́rá,куй,noncognate_external_0005344
mundaɣa,туhу,Selice Romani,the fairy or elf,Religion and belief,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mundaɣa,туhу,noncognate_external_0007136
kölcsön,kéčeno,Selice Romani,the debt,Possession,Noun,726.0,SeliceRomani-11-64-1,48770.0,9.0,9.0,west2376,Hungarian,hung1274,11-64,1914.0,DEBT,1. clearly borrowed,1.0,,,1,positive,wold_positive,kölcsön,kéčeno,pos_0000713
mə̄i,ákúp,Thai,the tooth,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mə̄i,ákúp,noncognate_external_0010031
туwуни́,tuge,Sakha,the earthquake,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,туwуни́,tuge,cognate_external_0005510
ʔalfárj̆i,fár̃jìi,Hausa,the vagina,The body,Noun,10777.0,Hausa-4-493-1,11042.0,4.0,4.0,haus1257,Arabic,stan1318,4-493,1836.0,VAGINA,1. clearly borrowed,1.0,,,1,positive,wold_positive,ʔalfárj̆i,fár̃jìi,pos_0010317
ħəddət,ħəddəŧ,Tarifiyt Berber,to preach,Religion and belief,Verb,5770.0,TarifiytBerber-22-22-1,2849.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,22-22,304.0,PREACH,1. clearly borrowed,1.0,,,1,positive,wold_positive,ħəddət,ħəddəŧ,pos_0005492
xuănjŭ,senkyo,Japanese,the election,Modern world,Noun,2238.0,Japanese-23-38-1,21758.0,21.0,21.0,nucl1643,Chinese,mand1415,23-38,240.0,ELECTION,1. clearly borrowed,1.0,,,1,positive,wold_positive,xuănjŭ,senkyo,pos_0002180
akšo·,akʃa,Romanian,the cliff or precipice,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšo·,akʃa,cognate_external_0010109
caçábi,kasába,Saramaccan,the cassava/manioc,Agriculture and vegetation,Noun,13331.0,Saramaccan-8-92-1,47101.0,36.0,36.0,sara1340,Taino,tain1254,8-92,925.0,CASSAVA,4. very little evidence for borrowing,0.25,,,1,positive,wold_positive,caçábi,kasába,pos_0012779
akšə̑ptə̑ms,ašoldoms,Japanese,to fart,The body,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑ptə̑ms,ašoldoms,cognate_external_0009679
tuʔa,tú (1),Hup,the bottom,Spatial relations,Noun,2681.0,Hup-12-34-1,14657.0,39.0,39.0,hupd1244,Tukano,tuca1252,12-34,690.0,BOTTOM,4. very little evidence for borrowing,0.25,,,1,positive,wold_positive,tuʔa,tú (1),pos_0002598
culpa,kulpa,Mapudungun,the blame,Emotions and values,Noun,3467.0,Mapudungun-16-78-1,35390.0,41.0,41.0,mapu1245,Spanish,stan1288,16-78,381.0,BLAME,1. clearly borrowed,1.0,,,1,positive,wold_positive,culpa,kulpa,pos_0003379
haus sik,aosik,Takia,the hospital,Modern world,Noun,1530.0,Takia-23-2-1,54708.0,29.0,29.0,taki1248,Tok Pisin,tokp1240,23-2,616.0,HOSPITAL,1. clearly borrowed,1.0,,,1,positive,wold_positive,haus sik,aosik,pos_0001500
sole,tua-зо,Selice Romani,the key,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sole,tua-зо,noncognate_external_0002977
туwуни́,àbór,Ket,the tobacco,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,туwуни́,àbór,noncognate_external_0000252
ɕyrɛ́k,чурегмъ,Wichí,the sock or stocking,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɕyrɛ́k,чурегмъ,cognate_external_0001598
blèdhèk,"glédék, gelédék",Indonesian,the thunder,The physical world,Noun,9982.0,Indonesian-1-56-3,16460.0,27.0,27.0,indo1316,Javanese,java1254,1-56,1150.0,THUNDER,1. clearly borrowed,1.0,,,1,positive,wold_positive,blèdhèk,"glédék, gelédék",pos_0009553
tucano,tucan,Romanian,the toucan,Animals,Noun,11462.0,Romanian-3-598-1,42983.0,8.0,8.0,roma1327,Italian,ital1282,3-598,308.0,TOUCAN,1. clearly borrowed,1.0,,,1,positive,wold_positive,tucano,tucan,pos_0010920
hátgerinc,hátgerinci,Selice Romani,the spine,The body,Noun,288.0,SeliceRomani-4-191-1,48075.0,9.0,9.0,west2376,Hungarian,hung1274,4-191,805.0,SPINE,1. clearly borrowed,1.0,,,1,positive,wold_positive,hátgerinc,hátgerinci,pos_0000281
dez,déc,Hup,ten,Quantity,Function word,2691.0,Hup-13-1-1,14700.0,39.0,39.0,hupd1244,Portuguese,port1283,13-1,1515.0,TEN,1. clearly borrowed,1.0,,,1,positive,wold_positive,dez,déc,pos_0002608
sabīl,ŧasəbbač,Tarifiyt Berber,the tap/faucet,Modern world,Noun,13919.0,TarifiytBerber-23-5-1,2908.0,6.0,6.0,tari1263,Classical Arabic,,23-5,1488.0,FAUCET,1. clearly borrowed,1.0,,,1,positive,wold_positive,sabīl,ŧasəbbač,pos_0013300
ʔɘrakh,ɨraːx,White Hmong,the license plate,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ʔɘrakh,ɨraːx,cognate_external_0008607
juluj,juluj ka-,Gurindji,to carry under the arm,Motion,Verb,20351.0,Gurindji-10-615-1,10226.0,31.0,31.0,guri1247,Wardaman,ward1246,10-615,415.0,CARRY UNDER ARM,1. clearly borrowed,1.0,,,1,positive,wold_positive,juluj,juluj ka-,pos_0019353
"病, bìng",bệnh,Vietnamese,sick/ill,The body,Adjective,6469.0,Vietnamese-4-84-1,58710.0,24.0,24.0,viet1252,Chinese,mand1415,4-84,1847.0,SICK,1. clearly borrowed,1.0,,,1,positive,wold_positive,"病, bìng",bệnh,pos_0006158
Spaten,spaten,Takia,the spade,Agriculture and vegetation,Noun,1398.0,Takia-8-23-1,54004.0,29.0,29.0,taki1248,German,stan1295,8-23,1176.0,SPADE,1. clearly borrowed,1.0,,,1,positive,wold_positive,Spaten,spaten,pos_0001373
blangkon,blangkon,Indonesian,the headband or headdress,Clothing and grooming,Noun,9847.0,Indonesian-6-78-3,17092.0,27.0,27.0,indo1316,Javanese,java1254,6-78,3457.0,HEADBAND OR HEADDRESS,1. clearly borrowed,1.0,,,1,positive,wold_positive,blangkon,blangkon,pos_0009422
szagol,sagulinen,Selice Romani,to sniff,Sense perception,Verb,839.0,SeliceRomani-15-212-1,49013.0,9.0,9.0,west2376,Hungarian,hung1274,15-212,375.0,SNIFF,1. clearly borrowed,1.0,,,1,positive,wold_positive,szagol,sagulinen,pos_0000826
tumbuk,tmok,Ceq Wong,to pound,Basic actions and technology,Verb,9125.0,CeqWong-9-211-1,4872.0,26.0,26.0,chew1245,Malay,stan1306,9-211,354.0,POUND,1. clearly borrowed,1.0,,,1,positive,wold_positive,tumbuk,tmok,pos_0008719
escusado,iskusadu,Imbabura Quechua,the toilet,Modern world,Noun,16652.0,ImbaburaQuechua-23-52-1,16345.0,37.0,37.0,imba1240,Spanish,stan1288,23-52,219.0,TOILET,1. clearly borrowed,1.0,,,1,positive,wold_positive,escusado,iskusadu,pos_0015853
mūlus,mûl,Old High German,the mule,Animals,Noun,11236.0,OldHighGerman-3-47-1,35767.0,11.0,11.0,oldh1241,Latin,,3-47,890.0,MULE,1. clearly borrowed,1.0,,,1,positive,wold_positive,mūlus,mûl,pos_0010702
häd ́žvä,акша,Otomi,Saturday,Time,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,häd ́žvä,акша,noncognate_external_0003327
ghetta,gheată,Romanian,the boot,Clothing and grooming,Noun,11677.0,Romanian-6-52-3,43490.0,8.0,8.0,roma1327,Italian,ital1282,6-52,585.0,BOOT,1. clearly borrowed,1.0,,,1,positive,wold_positive,ghetta,gheată,pos_0011129
sʉrəχ,сүрэх,Lower Sorbian,the citizen,Social and political relations,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,sʉrəχ,сүрэх,cognate_external_0006261
akšəmə̑ms,aši·ksna,Gawwada,the donkey,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšəmə̑ms,aši·ksna,cognate_external_0009323
construere,a construi,Romanian,to build,Basic actions and technology,Verb,15340.0,Romanian-9-44-3,43783.0,8.0,8.0,roma1327,Latin,,9-44,1840.0,BUILD,1. clearly borrowed,1.0,,,1,positive,wold_positive,construere,a construi,pos_0014679
"stup, stub",stup,Romanian,the beehive,Animals,Noun,11475.0,Romanian-3-822-1,43026.0,8.0,8.0,roma1327,Serbian,serb1264,3-822,88.0,BEEHIVE,1. clearly borrowed,1.0,,,1,positive,wold_positive,"stup, stub",stup,pos_0010933
dscholo,àm,Japanese,the termites,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,dscholo,àm,noncognate_external_0008327
ɯrɑχ,ɯrɑx,Kanuri,the priest,Religion and belief,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɯrɑχ,ɯrɑx,cognate_external_0008903
bu'e,b'oy-,Hup,to study,Cognition,Verb,2711.0,Hup-17-242-1,14874.0,39.0,39.0,hupd1244,Tukano,tuca1252,17-242,1929.0,STUDY,1. clearly borrowed,1.0,,,1,positive,wold_positive,bu'e,b'oy-,pos_0002628
jadi,jadiʔ,Ceq Wong,to become,Miscellaneous function words,Verb,9322.0,CeqWong-24-02-1,5362.0,26.0,26.0,chew1245,Malay,stan1306,24-02,1990.0,BECOME,1. clearly borrowed,1.0,,,1,positive,wold_positive,jadi,jadiʔ,pos_0008915
mək,aŋga,Q'eqchi',to give,Possession,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mək,aŋga,noncognate_external_0007499
twujʊdu,tokje,Kanuri,zero,Quantity,Function word,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,twujʊdu,tokje,cognate_external_0000132
tréyes,tːʉ͡wʕɛ˥˩,Indonesian,stupid,Cognition,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tréyes,tːʉ͡wʕɛ˥˩,noncognate_external_0001142
mul,mâl,Romanian,the mud,The physical world,Noun,11354.0,Romanian-1-214-2,42650.0,8.0,8.0,roma1327,Ukrainian,ukra1253,1-214,640.0,MUD,3. perhaps borrowed,0.5,,,1,positive,wold_positive,mul,mâl,pos_0010816
syɾæq,ʨʏrek,Romanian,the sugar,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,syɾæq,ʨʏrek,cognate_external_0001054
jœræk,ʒʏrɵk,Gurindji,the shell,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jœræk,ʒʏrɵk,cognate_external_0002189
heart,jɘrjæk,Hausa,the shelf,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,heart,jɘrjæk,cognate_external_0007432
sôba,soba,Selice Romani,the room,The house,Noun,21178.0,SeliceRomani-7-21-1,48412.0,9.0,9.0,west2376,Slovenian,slov1268,7-21,1450.0,ROOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,sôba,soba,pos_0020176
mə̀t,ošó,Saramaccan,the neck,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mə̀t,ošó,noncognate_external_0002603
jʉrǝk,tóksche,Saramaccan,the toilet,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jʉrǝk,tóksche,noncognate_external_0009363
ʕadat,ädät,Bezhta,the custom,Social and political relations,Noun,18863.0,Bezhta-19-61-1,4231.0,15.0,15.0,bezh1248,Avar,avar1256,19-61,1747.0,CUSTOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,ʕadat,ädät,pos_0017945
hăiyáng,kaiyō,Japanese,the ocean,The physical world,Noun,1792.0,Japanese-1-329-1,19715.0,21.0,21.0,nucl1643,Chinese,mand1415,1-329,645.0,OCEAN,1. clearly borrowed,1.0,,,1,positive,wold_positive,hăiyáng,kaiyō,pos_0001753
акша,akšaza,Tarifiyt Berber,the war or battle,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,акша,akšaza,cognate_external_0004684
tʃjyrekh,aɣula,Seychelles Creole,the poncho,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tʃjyrekh,aɣula,noncognate_external_0008796
siromah,sărman,Romanian,the orphan,Kinship,Noun,11401.0,Romanian-2-75-2,42889.0,8.0,8.0,roma1327,Serbian,serb1264,2-75,1149.0,ORPHAN,1. clearly borrowed,1.0,,,1,positive,wold_positive,siromah,sărman,pos_0010861
dukter (Doktor),duchtaŕ,Lower Sorbian,the physician,The body,Noun,18103.0,LowerSorbian-4-87-1,28056.0,10.0,10.0,lowe1385,German (Upper Saxon),uppe1400,4-87,597.0,PHYSICIAN,1. clearly borrowed,1.0,,,1,positive,wold_positive,dukter (Doktor),duchtaŕ,pos_0017203
jөrǽk,hjarta,Kali'na,the bean,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jөrǽk,hjarta,cognate_external_0002383
lúka,djukú,Saramaccan,to vomit,The body,Verb,5107.0,Saramaccan-4-57-3,46840.0,36.0,36.0,sara1340,Loango,,4-57,1278.0,VOMIT,2. probably borrowed,0.75,,,1,positive,wold_positive,lúka,djukú,pos_0004891
"教員 , jiào yuán",giáo viên,Vietnamese,the teacher,Cognition,Noun,6704.0,Vietnamese-17-27-1,59526.0,24.0,24.0,viet1252,Chinese,mand1415,17-27,1038.0,TEACHER,1. clearly borrowed,1.0,,,1,positive,wold_positive,"教員 , jiào yuán",giáo viên,pos_0006392
teotia,te'ochia,Yaqui,to beget,The body,Verb,6912.0,Yaqui-4-71-1,63088.0,32.0,32.0,yaqu1251,Nahuatl,,4-71,1152.0,BEGET,3. perhaps borrowed,0.5,,,1,positive,wold_positive,teotia,te'ochia,pos_0006599
jerak,чурегмъ,Saramaccan,the poison,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jerak,чурегмъ,cognate_external_0002143
